year,zipcode,total_crimes,borough,offense_group,population,crimes_per_100k_borough_residents
2022,11691,158,Queens,Public Order Crimes,70797,223.1732983036
2022,11691,73,Queens,Sex Crimes,70797,103.111713773183
2022,11691,79,Queens,Vehicle & Traffic Offenses,70797,111.5866491518
2022,11691,799,Queens,Violent Crimes,70797,1128.57889458593
2022,11691,74,Queens,Weapons Offenses,70797,104.524203002952
2022,11691,41,Queens,White-Collar Crimes,70797,57.9120584205545
2022,11692,6,Queens,Drug & Alcohol Crimes,24639,24.3516376476318
2022,11692,96,Queens,Other Offenses,24639,389.626202362109
2022,11692,266,Queens,Personal Disturbance Crimes,24639,1079.58926904501
2022,11692,377,Queens,Property Crimes,24639,1530.0945655262
2022,11692,50,Queens,Public Order Crimes,24639,202.930313730265
2022,11692,12,Queens,Vehicle & Traffic Offenses,24639,48.7032752952636
2022,11692,240,Queens,Violent Crimes,24639,974.065505905272
2022,11692,21,Queens,Weapons Offenses,24639,85.2307317667113
2022,11692,16,Queens,White-Collar Crimes,24639,64.9377003936848
2022,11693,35,Queens,Drug & Alcohol Crimes,14147,247.40227610094
2022,11693,72,Queens,Other Offenses,14147,508.941825121934
2022,11693,198,Queens,Personal Disturbance Crimes,14147,1399.59001908532
2022,11693,449,Queens,Property Crimes,14147,3173.81777055206
2022,11693,46,Queens,Public Order Crimes,14147,325.157277161236
2022,11693,36,Queens,Sex Crimes,14147,254.470912560967
2022,11693,17,Queens,Vehicle & Traffic Offenses,14147,120.166819820457
2022,11693,189,Queens,Violent Crimes,14147,1335.97229094508
2022,11693,13,Queens,Weapons Offenses,14147,91.8922739803492
2022,11693,26,Queens,White-Collar Crimes,14147,183.784547960698
2022,11694,11,Queens,Drug & Alcohol Crimes,22432,49.037089871612
2022,11694,50,Queens,Other Offenses,22432,222.895863052782
2022,11694,200,Queens,Personal Disturbance Crimes,22432,891.583452211127
2022,11694,506,Queens,Property Crimes,22432,2255.70613409415
2022,11694,31,Queens,Public Order Crimes,22432,138.195435092725
2022,11694,6,Queens,Vehicle & Traffic Offenses,22432,26.7475035663338
2022,11694,130,Queens,Violent Crimes,22432,579.529243937233
2022,11694,7,Queens,Weapons Offenses,22432,31.2054208273894
2022,11694,11,Queens,White-Collar Crimes,22432,49.037089871612
2022,11697,1,Queens,Other Offenses,3782,26.4410364886304
2022,11697,6,Queens,Personal Disturbance Crimes,3782,158.646218931782
2022,11697,8,Queens,Property Crimes,3782,211.528291909043
2022,11697,5,Queens,Public Order Crimes,3782,132.205182443152
2022,11697,4,Queens,Violent Crimes,3782,105.764145954521
2022,11697,1,Queens,Weapons Offenses,3782,26.4410364886304
2022,11697,6,Queens,White-Collar Crimes,3782,158.646218931782
2022,10301,209,Staten Island,Drug & Alcohol Crimes,38736,539.549772821148
2022,10301,193,Staten Island,Other Offenses,38736,498.244527054936
2022,10301,695,Staten Island,Personal Disturbance Crimes,38736,1794.19661296985
2022,10301,1146,Staten Island,Property Crimes,38736,2958.48822800496
2022,10301,263,Staten Island,Public Order Crimes,38736,678.954977282115
2022,10301,99,Staten Island,Sex Crimes,38736,255.576208178439
2022,10301,105,Staten Island,Vehicle & Traffic Offenses,38736,271.065675340768
2022,10301,595,Staten Island,Violent Crimes,38736,1536.03882693102
2022,10301,58,Staten Island,Weapons Offenses,38736,149.73151590252
2022,10301,90,Staten Island,White-Collar Crimes,38736,232.342007434944
2022,10302,37,Staten Island,Drug & Alcohol Crimes,18144,203.924162257496
2022,10302,60,Staten Island,Other Offenses,18144,330.687830687831
2022,10302,274,Staten Island,Personal Disturbance Crimes,18144,1510.14109347443
2022,10302,523,Staten Island,Property Crimes,18144,2882.49559082892
2022,10302,93,Staten Island,Public Order Crimes,18144,512.566137566138
2022,10302,41,Staten Island,Vehicle & Traffic Offenses,18144,225.970017636684
2022,10302,256,Staten Island,Violent Crimes,18144,1410.93474426808
2022,10302,14,Staten Island,Weapons Offenses,18144,77.1604938271605
2022,10302,32,Staten Island,White-Collar Crimes,18144,176.36684303351
2022,10303,90,Staten Island,Drug & Alcohol Crimes,27469,327.642069241691
2022,10303,143,Staten Island,Other Offenses,27469,520.586843350686
2022,10303,471,Staten Island,Personal Disturbance Crimes,27469,1714.66016236485
2022,10303,657,Staten Island,Property Crimes,27469,2391.78710546434
2022,10303,151,Staten Island,Public Order Crimes,27469,549.710582838837
2022,10303,60,Staten Island,Sex Crimes,27469,218.428046161127
2022,10303,101,Staten Island,Vehicle & Traffic Offenses,27469,367.687211037897
2022,10303,366,Staten Island,Violent Crimes,27469,1332.41108158288
2022,10303,34,Staten Island,Weapons Offenses,27469,123.775892824639
2022,10303,112,Staten Island,White-Collar Crimes,27469,407.732352834104
2022,10304,135,Staten Island,Drug & Alcohol Crimes,43849,307.874751989783
2022,10304,1,Staten Island,Family & Children Offenses,43849,2.28055371844284
2022,10304,154,Staten Island,Other Offenses,43849,351.205272640197
2022,10304,695,Staten Island,Personal Disturbance Crimes,43849,1584.98483431777
2022,10304,857,Staten Island,Property Crimes,43849,1954.43453670551
2022,10304,184,Staten Island,Public Order Crimes,43849,419.621884193482
2022,10304,2,Staten Island,Sex Crimes,43849,4.56110743688568
2022,10304,185,Staten Island,Vehicle & Traffic Offenses,43849,421.902437911925
2022,10304,514,Staten Island,Violent Crimes,43849,1172.20461127962
2022,10304,39,Staten Island,Weapons Offenses,43849,88.9415950192707
2022,10304,79,Staten Island,White-Collar Crimes,43849,180.163743756984
2022,10305,42,Staten Island,Drug & Alcohol Crimes,44531,94.3163189688083
2022,10305,101,Staten Island,Other Offenses,44531,226.808290853563
2022,10305,370,Staten Island,Personal Disturbance Crimes,44531,830.881857582359
2022,10305,753,Staten Island,Property Crimes,44531,1690.95686151221
2022,10305,87,Staten Island,Public Order Crimes,44531,195.36951786396
2022,10305,38,Staten Island,Vehicle & Traffic Offenses,44531,85.3338124003503
2022,10305,239,Staten Island,Violent Crimes,44531,536.704767465361
2022,10305,13,Staten Island,Weapons Offenses,44531,29.1931463474883
2022,10305,65,Staten Island,White-Collar Crimes,44531,145.965731737441
2022,10306,59,Staten Island,Drug & Alcohol Crimes,55805,105.725293432488
2022,10306,1,Staten Island,Family & Children Offenses,55805,1.79195412597438
2022,10306,121,Staten Island,Other Offenses,55805,216.826449242899
2022,10306,434,Staten Island,Personal Disturbance Crimes,55805,777.708090672879
2022,10306,1116,Staten Island,Property Crimes,55805,1999.8208045874
2022,10306,85,Staten Island,Public Order Crimes,55805,152.316100707822
2022,10306,50,Staten Island,Sex Crimes,55805,89.5977062987188
2022,10306,56,Staten Island,Vehicle & Traffic Offenses,55805,100.349431054565
2022,10306,295,Staten Island,Violent Crimes,55805,528.626467162441
2022,10306,12,Staten Island,Weapons Offenses,55805,21.5034495116925
2022,10306,89,Staten Island,White-Collar Crimes,55805,159.483917211719
2022,10307,34,Staten Island,Drug & Alcohol Crimes,14828,229.295926625303
2022,10307,24,Staten Island,Other Offenses,14828,161.855948206097
2022,10307,86,Staten Island,Personal Disturbance Crimes,14828,579.983814405179
2022,10307,184,Staten Island,Property Crimes,14828,1240.89560291341
2022,10307,43,Staten Island,Public Order Crimes,14828,289.99190720259
2022,10307,23,Staten Island,Sex Crimes,14828,155.111950364176
2022,10307,17,Staten Island,Vehicle & Traffic Offenses,14828,114.647963312652
2022,10307,66,Staten Island,Violent Crimes,14828,445.103857566766
2022,10307,5,Staten Island,Weapons Offenses,14828,33.7199892096035
2022,10307,20,Staten Island,White-Collar Crimes,14828,134.879956838414
2022,10308,14,Staten Island,Drug & Alcohol Crimes,30353,46.1239416202682
2022,10308,38,Staten Island,Other Offenses,30353,125.193555826442
2022,10308,183,Staten Island,Personal Disturbance Crimes,30353,602.905808322077
2022,10308,268,Staten Island,Property Crimes,30353,882.944025302277
2022,10308,29,Staten Island,Public Order Crimes,30353,95.5424504991269
2022,10308,1,Staten Island,Sex Crimes,30353,3.29456725859058
2022,10308,3,Staten Island,Vehicle & Traffic Offenses,30353,9.88370177577175
2022,10308,59,Staten Island,Violent Crimes,30353,194.379468256844
2022,10308,25,Staten Island,White-Collar Crimes,30353,82.3641814647646
2022,10309,27,Staten Island,Drug & Alcohol Crimes,35832,75.3516409912927
2022,10309,52,Staten Island,Other Offenses,35832,145.121678946193
2022,10309,232,Staten Island,Personal Disturbance Crimes,35832,647.465952221478
2022,10309,529,Staten Island,Property Crimes,35832,1476.3340031257
2022,10309,83,Staten Island,Public Order Crimes,35832,231.63652601027
2022,10309,51,Staten Island,Vehicle & Traffic Offenses,35832,142.330877427997
2022,10309,124,Staten Island,Violent Crimes,35832,346.059388256307
2022,10309,5,Staten Island,Weapons Offenses,35832,13.9540075909801
2022,10309,42,Staten Island,White-Collar Crimes,35832,117.213663764233
2022,10310,17,Staten Island,Drug & Alcohol Crimes,25976,65.4450261780105
2022,10310,86,Staten Island,Other Offenses,25976,331.074838312288
2022,10310,316,Staten Island,Personal Disturbance Crimes,25976,1216.50754542655
2022,10310,502,Staten Island,Property Crimes,25976,1932.55312596243
2022,10310,127,Staten Island,Public Order Crimes,25976,488.912842623961
2022,10310,1,Staten Island,Sex Crimes,25976,3.84970742223591
2022,10310,27,Staten Island,Vehicle & Traffic Offenses,25976,103.94210040037
2022,10310,269,Staten Island,Violent Crimes,25976,1035.57129658146
2022,10310,14,Staten Island,Weapons Offenses,25976,53.8959039113027
2022,10310,30,Staten Island,White-Collar Crimes,25976,115.491222667077
2022,10312,34,Staten Island,Drug & Alcohol Crimes,63935,53.1790099319622
2022,10312,44,Staten Island,Other Offenses,63935,68.8198952060687
2022,10312,283,Staten Island,Personal Disturbance Crimes,63935,442.637053257214
2022,10312,555,Staten Island,Property Crimes,63935,868.069132712912
2022,10312,96,Staten Island,Public Order Crimes,63935,150.152498631423
2022,10312,19,Staten Island,Vehicle & Traffic Offenses,63935,29.7176820208024
2022,10312,140,Staten Island,Violent Crimes,63935,218.972393837491
2022,10312,11,Staten Island,Weapons Offenses,63935,17.2049738015172
2022,10312,60,Staten Island,White-Collar Crimes,63935,93.8453116446391
2022,10314,56,Staten Island,Drug & Alcohol Crimes,93736,59.7422548433899
2022,10314,150,Staten Island,Other Offenses,93736,160.023896901937
2022,10314,678,Staten Island,Personal Disturbance Crimes,93736,723.308013996757
2022,10314,1642,Staten Island,Property Crimes,93736,1751.72825808654
2022,10314,241,Staten Island,Public Order Crimes,93736,257.105061022446
2022,10314,56,Staten Island,Vehicle & Traffic Offenses,93736,59.7422548433899
2022,10314,386,Staten Island,Violent Crimes,93736,411.794828027652
2022,10314,19,Staten Island,Weapons Offenses,93736,20.2696936075787
2022,10314,100,Staten Island,White-Collar Crimes,93736,106.682597934625
